relative_path,file_name,extension,top_group,depth,package_state,korean_description
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/ROUTE_VALID_004_route_policy_and_nb_integration_gate.py,ROUTE_VALID_004_route_policy_and_nb_integration_gate.py,.py,02_VERIFIED_CORE_HQ_NB_PY,5,current_package_member_or_evidence,"IMPORTED_STL_AND_ROUTE_VALIDATION 파이프라인의 계산 지원/변환. Imported-STL winding route, F1 stress tests and STEP/tessellation/STL comparison tools"
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/STRICT_GEOM_006_phase_a_face_rasterizer_fixtures.py,STRICT_GEOM_006_phase_a_face_rasterizer_fixtures.py,.py,02_VERIFIED_CORE_HQ_NB_PY,5,current_package_member_or_evidence,DIRECT_STEP_C1 파이프라인의 계산 지원/변환. Original STEP B-rep slicing and direct LEGACY-PY 40-scalar reproduction for C1
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/STRICT_STEP_007_overlay_trace_execution.py,STRICT_STEP_007_overlay_trace_execution.py,.py,02_VERIFIED_CORE_HQ_NB_PY,5,current_package_member_or_evidence,DIRECT_STEP_C1 파이프라인의 계산 실행/후보 생성. Original STEP B-rep slicing and direct LEGACY-PY 40-scalar reproduction for C1
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/STRICT_STEP_021_b3_route_a_z801_raw_primitives.py,STRICT_STEP_021_b3_route_a_z801_raw_primitives.py,.py,02_VERIFIED_CORE_HQ_NB_PY,5,current_package_member_or_evidence,DIRECT_STEP_C1 파이프라인의 계산 지원/변환. Original STEP B-rep slicing and direct LEGACY-PY 40-scalar reproduction for C1
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/STRICT_STEP_026_c1_direct_legacy_py_xonly.py,STRICT_STEP_026_c1_direct_legacy_py_xonly.py,.py,02_VERIFIED_CORE_HQ_NB_PY,5,current_package_member_or_evidence,DIRECT_STEP_C1 파이프라인의 계산 실행/후보 생성. Original STEP B-rep slicing and direct LEGACY-PY 40-scalar reproduction for C1
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/STRICT_STEP_026_c1_independent_qa.py,STRICT_STEP_026_c1_independent_qa.py,.py,02_VERIFIED_CORE_HQ_NB_PY,5,current_package_member_or_evidence,DIRECT_STEP_C1 파이프라인의 독립 QA/회귀검증. Original STEP B-rep slicing and direct LEGACY-PY 40-scalar reproduction for C1
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/test_NB_INTEGRATE_001_route_policy.py,test_NB_INTEGRATE_001_route_policy.py,.py,02_VERIFIED_CORE_HQ_NB_PY,5,current_package_member_or_evidence,IMPORT_CONTROLLER_INTEGRATION 파이프라인의 독립 QA/회귀검증. Fail-closed source/route controller integration and its regression QA
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/TOUR_C001_T4R_SLICE_001_t8_t9_legacy_detail_convergence.py,TOUR_C001_T4R_SLICE_001_t8_t9_legacy_detail_convergence.py,.py,02_VERIFIED_CORE_HQ_NB_PY,5,current_package_member_or_evidence,SLICE004_AND_XREG 파이프라인의 계산 지원/변환. 58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/TOUR_C001_T4R_SLICE_003A_matched_source_five_model_audit.py,TOUR_C001_T4R_SLICE_003A_matched_source_five_model_audit.py,.py,02_VERIFIED_CORE_HQ_NB_PY,5,current_package_member_or_evidence,SLICE004_AND_XREG 파이프라인의 감사·진단·비교. 58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/TOUR_C001_T4R_SLICE_004_all58_source_matched_exact_extraction.py,TOUR_C001_T4R_SLICE_004_all58_source_matched_exact_extraction.py,.py,02_VERIFIED_CORE_HQ_NB_PY,5,current_package_member_or_evidence,SLICE004_AND_XREG 파이프라인의 계산 지원/변환. 58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/TOUR_C001_T4R_SLICE_004_independent_QA_and_manifest.py,TOUR_C001_T4R_SLICE_004_independent_QA_and_manifest.py,.py,02_VERIFIED_CORE_HQ_NB_PY,5,current_package_member_or_evidence,scripts 입력·출력·경로·SHA-256을 고정한 manifest
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/outputs/IMSTL008/IMSTL-008-20260728-002/HQ-d7324dbb123f_20260728_212157_198620/descriptor/qa.json,qa.json,.json,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,descriptor 결과의 독립 재검사·무결성·계약 통과 여부를 기록한 QA 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/outputs/IMSTL008/IMSTL-008-20260728-002/HQ-d7324dbb123f_20260728_212157_198620/descriptor/tables/overlay_component_table.csv,overlay_component_table.csv,.csv,02_VERIFIED_CORE_HQ_NB_PY,8,current_package_member_or_evidence,tables 폴더의 계산값·registry·manifest·QA 표
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/outputs/IMSTL008/IMSTL-008-20260728-002/HQ-d7324dbb123f_20260728_212157_198620/descriptor/tables/overlay_pixel_table.csv,overlay_pixel_table.csv,.csv,02_VERIFIED_CORE_HQ_NB_PY,8,current_package_member_or_evidence,tables 폴더의 계산값·registry·manifest·QA 표
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/outputs/IMSTL008/IMSTL-008-20260728-002/HQ-d7324dbb123f_20260728_212157_198620/descriptor/tables/slice_component_table.csv,slice_component_table.csv,.csv,02_VERIFIED_CORE_HQ_NB_PY,8,current_package_member_or_evidence,tables 폴더의 계산값·registry·manifest·QA 표
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/outputs/IMSTL008/IMSTL-008-20260728-002/HQ-d7324dbb123f_20260728_212157_198620/descriptor/tables/slice_pixel_count_table.csv,slice_pixel_count_table.csv,.csv,02_VERIFIED_CORE_HQ_NB_PY,8,current_package_member_or_evidence,tables 폴더의 계산값·registry·manifest·QA 표
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/outputs/IMSTL008/IMSTL-008-20260728-002/HQ-d7324dbb123f_20260728_212157_198620/descriptor_result.csv,descriptor_result.csv,.csv,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,HQ-d7324dbb123f_20260728_212157_198620 폴더의 계산값·registry·manifest·QA 표
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/outputs/IMSTL008/IMSTL-008-20260728-002/HQ-d7324dbb123f_20260728_212157_198620/descriptor_result.xlsx,descriptor_result.xlsx,.xlsx,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,HQ-d7324dbb123f_20260728_212157_198620 폴더의 Excel 입력·원장·결과 workbook
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/outputs/IMSTL008/IMSTL-008-20260728-002/HQ-d7324dbb123f_20260728_212157_198620/frozen_run_config.json,frozen_run_config.json,.json,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,HQ-d7324dbb123f_20260728_212157_198620 실행 조건을 재현하기 위한 frozen configuration
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/outputs/IMSTL008/IMSTL-008-20260728-002/HQ-d7324dbb123f_20260728_212157_198620/geometry_preflight.json,geometry_preflight.json,.json,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,HQ-d7324dbb123f_20260728_212157_198620 폴더의 설정·manifest·상태·QA 기계 판독 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/outputs/IMSTL008/IMSTL-008-20260728-002/HQ-d7324dbb123f_20260728_212157_198620/input_geometry_manifest.json,input_geometry_manifest.json,.json,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,HQ-d7324dbb123f_20260728_212157_198620 입력·출력·경로·SHA-256을 고정한 manifest
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/outputs/IMSTL008/IMSTL-008-20260728-002/HQ-d7324dbb123f_20260728_212157_198620/output_manifest.csv,output_manifest.csv,.csv,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,HQ-d7324dbb123f_20260728_212157_198620 입력·출력·경로·SHA-256을 고정한 manifest
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/outputs/IMSTL008/IMSTL-008-20260728-002/HQ-d7324dbb123f_20260728_212157_198620/run_manifest.json,run_manifest.json,.json,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,HQ-d7324dbb123f_20260728_212157_198620 입력·출력·경로·SHA-256을 고정한 manifest
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/outputs/IMSTL008/IMSTL-008-20260728-002/HQ-d7324dbb123f_20260728_212157_198620/run_status.json,run_status.json,.json,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,HQ-d7324dbb123f_20260728_212157_198620 폴더의 설정·manifest·상태·QA 기계 판독 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/outputs/IMSTL008/IMSTL-008-20260728-002/HQ-d7324dbb123f_20260728_212157_198620/training_required_input_schema.json,training_required_input_schema.json,.json,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,HQ-d7324dbb123f_20260728_212157_198620 폴더의 설정·manifest·상태·QA 기계 판독 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/outputs/IMSTL008/IMSTL-008-20260728-002/HQ-d7324dbb123f_20260728_212157_198620/x_only_readiness.json,x_only_readiness.json,.json,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,HQ-d7324dbb123f_20260728_212157_198620 폴더의 설정·manifest·상태·QA 기계 판독 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/outputs/URP4-1/2._Parameter_result_0727.py,2._Parameter_result_0727.py,.py,02_VERIFIED_CORE_HQ_NB_PY,4,current_package_member_or_evidence,"프로젝트 작업의 protected_asset, python_source 근거 파일"
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/outputs/URP4-1/3._parameter_angle_all_0727.py,3._parameter_angle_all_0727.py,.py,02_VERIFIED_CORE_HQ_NB_PY,4,current_package_member_or_evidence,"프로젝트 작업의 protected_asset, python_source 근거 파일"
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/outputs/URP4-1/압축+열+진동+구조인자_260212.xlsx,압축+열+진동+구조인자_260212.xlsx,.xlsx,02_VERIFIED_CORE_HQ_NB_PY,4,current_package_member_or_evidence,프로젝트 작업의 protected_asset 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/RAW_SLICE_TABLE_MANIFEST.csv,RAW_SLICE_TABLE_MANIFEST.csv,.csv,02_VERIFIED_CORE_HQ_NB_PY,2,current_package_member_or_evidence,03_RESUMABLE_PROJECT_SNAPSHOT 입력·출력·경로·SHA-256을 고정한 manifest
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/RAW_SLICE_TABLES_XREG_V2_7.zip,RAW_SLICE_TABLES_XREG_V2_7.zip,.zip,02_VERIFIED_CORE_HQ_NB_PY,2,current_package_member_or_evidence,03_RESUMABLE_PROJECT_SNAPSHOT 폴더의 무결성 검증된 묶음 자산
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/README_HQ_ENGINE.md,README_HQ_ENGINE.md,.md,02_VERIFIED_CORE_HQ_NB_PY,2,current_package_member_or_evidence,03_RESUMABLE_PROJECT_SNAPSHOT 폴더의 설명·보고·계약·의사결정 문서
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/RESUME_RUNBOOK.md,RESUME_RUNBOOK.md,.md,02_VERIFIED_CORE_HQ_NB_PY,2,current_package_member_or_evidence,후속 담당자가 기존 결과를 덮어쓰지 않고 계산을 재개하는 절차
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/__init__.py,__init__.py,.py,02_VERIFIED_CORE_HQ_NB_PY,4,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/contracts/__init__.py,__init__.py,.py,02_VERIFIED_CORE_HQ_NB_PY,5,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/contracts/v0_1/__init__.py,__init__.py,.py,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/contracts/v0_1/canonical.py,canonical.py,.py,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/contracts/v0_1/ids.py,ids.py,.py,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/contracts/v0_1/models.py,models.py,.py,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/contracts/v0_1/README.md,README.md,.md,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,v0_1 폴더의 설명·보고·계약·의사결정 문서
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/contracts/v0_1/schemas/urp4_contracts_v0_1.schema.json,urp4_contracts_v0_1.schema.json,.json,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,schemas 폴더의 설정·manifest·상태·QA 기계 판독 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/contracts/v0_1/validation.py,validation.py,.py,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/descriptor_service/__init__.py,__init__.py,.py,02_VERIFIED_CORE_HQ_NB_PY,5,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/descriptor_service/v0_1/__init__.py,__init__.py,.py,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/descriptor_service/v0_1/component.py,component.py,.py,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/descriptor_service/v0_1/config.py,config.py,.py,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/descriptor_service/v0_1/contracts.py,contracts.py,.py,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/descriptor_service/v0_1/formula.py,formula.py,.py,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/descriptor_service/v0_1/geometry.py,geometry.py,.py,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/descriptor_service/v0_1/models.py,models.py,.py,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/descriptor_service/v0_1/pipeline.py,pipeline.py,.py,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/descriptor_service/v0_1/pixel.py,pixel.py,.py,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/descriptor_service/v0_1/population.py,population.py,.py,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/descriptor_service/v0_1/qa.py,qa.py,.py,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/descriptor_service/v0_1/run139.py,run139.py,.py,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/descriptor_service/v0_1/service.py,service.py,.py,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/descriptor_service/v0_1/slicing.py,slicing.py,.py,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/__init__.py,__init__.py,.py,02_VERIFIED_CORE_HQ_NB_PY,5,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/lattice_typeab/__init__.py,__init__.py,.py,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/lattice_typeab/v0_1/__init__.py,__init__.py,.py,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/lattice_typeab/v0_1/contracts.py,contracts.py,.py,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/lattice_typeab/v0_1/descriptors.py,descriptors.py,.py,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/lattice_typeab/v0_1/exporters.py,exporters.py,.py,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/lattice_typeab/v0_1/graph.py,graph.py,.py,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/lattice_typeab/v0_1/models.py,models.py,.py,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/lattice_typeab/v0_1/plugin.py,plugin.py,.py,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/lattice_typeab/v0_1/type_b.py,type_b.py,.py,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/tpms_multiwall/__init__.py,__init__.py,.py,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/tpms_multiwall/v0_1/__init__.py,__init__.py,.py,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/tpms_multiwall/v0_1/contracts.py,contracts.py,.py,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/tpms_multiwall/v0_1/exporters.py,exporters.py,.py,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/tpms_multiwall/v0_1/fields.py,fields.py,.py,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/tpms_multiwall/v0_1/masking.py,masking.py,.py,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/tpms_multiwall/v0_1/models.py,models.py,.py,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/tpms_multiwall/v0_1/plugin.py,plugin.py,.py,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/tpms_multiwall/v0_1/registry.py,registry.py,.py,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/voxel/__init__.py,__init__.py,.py,02_VERIFIED_CORE_HQ_NB_PY,6,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/voxel/v0_1/__init__.py,__init__.py,.py,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/voxel/v0_1/contracts.py,contracts.py,.py,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/URP4-1_DELIVERABLE/urp4/generators/voxel/v0_1/exporters.py,exporters.py,.py,02_VERIFIED_CORE_HQ_NB_PY,7,current_package_member_or_evidence,프로젝트 작업의 python_source 근거 파일
